invoice_id,branch,city,customer_type,gender,prouduct_line,unit_price,quantity,VAT,total,date,time,payment_method,cogs,gross_margin_percentage,gross_income,rating
865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,166.16,3/23/2019 0:00,10:16:00,Ewallet,158.25,gross_margin_percentage,7.91,9.3
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2/9/2019 0:00,19:43:00,Cash,244.2,gross_margin_percentage,12.21,4.8
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2/11/2019 0:00,15:42:00,Credit card,892,gross_margin_percentage,44.6,4.4
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,1/9/2019 0:00,12:07:00,Cash,158,gross_margin_percentage,7.9,7.8
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.53,2/19/2019 0:00,19:38:00,Credit card,626.22,gross_margin_percentage,31.31,7.8
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.37,1/14/2019 0:00,12:09:00,Cash,498.45,gross_margin_percentage,24.92,9.9
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.09,2/7/2019 0:00,18:48:00,Cash,198.18,gross_margin_percentage,9.91,6.8
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.87,1/27/2019 0:00,20:03:00,Credit card,384.64,gross_margin_percentage,19.23,8.4
870-54-3162,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.0625,169.31,1/27/2019 0:00,13:26:00,Cash,161.25,gross_margin_percentage,8.06,9
870-72-4431,C,Naypyitaw,Normal,Female,Health and beauty,99.19,6,29.757,624.9,1/21/2019 0:00,14:42:00,Credit card,595.14,gross_margin_percentage,29.76,5.5
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.71,2/1/2019 0:00,10:08:00,Credit card,71.15,gross_margin_percentage,3.56,4.4
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.735,78.44,2/9/2019 0:00,13:11:00,Cash,74.7,gross_margin_percentage,3.74,4.1
871-79-8483,B,Mandalay,Normal,Male,Fashion accessories,94.13,5,23.5325,494.18,2/25/2019 0:00,19:39:00,Credit card,470.65,gross_margin_percentage,23.53,4.8
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.43,2/16/2019 0:00,10:33:00,Credit card,173.74,gross_margin_percentage,8.69,7.1
873-51-0671,A,Yangon,Member,Female,Sports and travel,21.98,7,7.693,161.55,1/10/2019 0:00,16:42:00,Ewallet,153.86,gross_margin_percentage,7.69,5.1
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.22,2/15/2019 0:00,20:21:00,Cash,538.3,gross_margin_percentage,26.92,7.7
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.05,1/3/2019 0:00,13:07:00,Cash,93.38,gross_margin_percentage,4.67,9.6
875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2/6/2019 0:00,14:51:00,Ewallet,259,gross_margin_percentage,12.95,8.7
877-22-3308,A,Yangon,Member,Male,Health and beauty,15.87,10,7.935,166.64,3/13/2019 0:00,16:40:00,Cash,158.7,gross_margin_percentage,7.94,5.8
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.78,3/2/2019 0:00,11:22:00,Credit card,545.5,gross_margin_percentage,27.28,7.1
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2/5/2019 0:00,11:51:00,Ewallet,225.6,gross_margin_percentage,11.28,4.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019 0:00,19:53:00,Ewallet,769.2,gross_margin_percentage,38.46,5.6
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.24,1/26/2019 0:00,10:06:00,Credit card,64.99,gross_margin_percentage,3.25,4.5
882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.49,1/19/2019 0:00,15:28:00,Credit card,269.04,gross_margin_percentage,13.45,8
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.22,3/2/2019 0:00,19:44:00,Credit card,28.78,gross_margin_percentage,1.44,7.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.83,3/6/2019 0:00,11:55:00,Credit card,99.84,gross_margin_percentage,4.99,7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.44,3/23/2019 0:00,13:14:00,Ewallet,734.7,gross_margin_percentage,36.74,9.5
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.73,3/6/2019 0:00,10:36:00,Ewallet,79.74,gross_margin_percentage,3.99,7.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.97,2/12/2019 0:00,17:49:00,Cash,52.35,gross_margin_percentage,2.62,4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019 0:00,19:06:00,Credit card,282.8,gross_margin_percentage,14.14,4.5
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.01,1/15/2019 0:00,17:24:00,Cash,68.58,gross_margin_percentage,3.43,7.7
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.88,2/19/2019 0:00,11:33:00,Ewallet,575.12,gross_margin_percentage,28.76,5.5
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.08,1/10/2019 0:00,10:31:00,Credit card,581.98,gross_margin_percentage,29.1,6.6
888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.87,1/25/2019 0:00,20:24:00,Ewallet,236.07,gross_margin_percentage,11.8,5.9
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.39,1/7/2019 0:00,12:20:00,Credit card,356.56,gross_margin_percentage,17.83,7.8
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.67,1/1/2019 0:00,19:07:00,Cash,448.26,gross_margin_percentage,22.41,6.7
891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.63,3/11/2019 0:00,15:53:00,Cash,207.27,gross_margin_percentage,10.36,6.5
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,3/11/2019 0:00,13:28:00,Ewallet,141.6,gross_margin_percentage,7.08,6.2
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.71,1/19/2019 0:00,19:39:00,Credit card,345.44,gross_margin_percentage,17.27,8.3
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.02,2/16/2019 0:00,10:52:00,Cash,328.59,gross_margin_percentage,16.43,4.2
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.95,3/5/2019 0:00,19:46:00,Ewallet,54.24,gross_margin_percentage,2.71,8
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.39,1/26/2019 0:00,12:43:00,Cash,21.32,gross_margin_percentage,1.07,5.9
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,3/19/2019 0:00,15:49:00,Ewallet,687.6,gross_margin_percentage,34.38,7.5
